id,order,family,subfamily,genus,species,genome,host,sequence_name,submission_date
2848,Unassigned,Flaviviridae,,Flavivirus,Jugra virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-05-21
2849,Unassigned,Flaviviridae,,Flavivirus,Jutiapa virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-05-22
2850,Unassigned,Flaviviridae,,Flavivirus,Kadam virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-05-23
2851,Unassigned,Flaviviridae,,Flavivirus,Kedougou virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-05-24
2852,Unassigned,Flaviviridae,,Flavivirus,Kokobera virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-05-25
2853,Unassigned,Flaviviridae,,Flavivirus,Koutango virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-05-26
2854,Unassigned,Flaviviridae,,Flavivirus,Kyasanur Forest disease virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-05-27
2855,Unassigned,Flaviviridae,,Flavivirus,Langat virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-05-28
2856,Unassigned,Flaviviridae,,Flavivirus,Louping ill virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-05-29
2857,Unassigned,Flaviviridae,,Flavivirus,Meaban virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-05-30
2858,Unassigned,Flaviviridae,,Flavivirus,Modoc virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-05-31
2859,Unassigned,Flaviviridae,,Flavivirus,Montana myotis leukoencephalitis virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-06-01
2860,Unassigned,Flaviviridae,,Flavivirus,Murray Valley encephalitis virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-06-02
2861,Unassigned,Flaviviridae,,Flavivirus,Ntaya virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-06-03
2862,Unassigned,Flaviviridae,,Flavivirus,Omsk hemorrhagic fever virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-06-04
2863,Unassigned,Flaviviridae,,Flavivirus,Phnom Penh bat virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-06-05
2864,Unassigned,Flaviviridae,,Flavivirus,Powassan virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-06-06
2865,Unassigned,Flaviviridae,,Flavivirus,Rio Bravo virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-06-07
2866,Unassigned,Flaviviridae,,Flavivirus,Royal Farm virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-06-08
2867,Unassigned,Flaviviridae,,Flavivirus,Saboya virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-06-09
2868,Unassigned,Flaviviridae,,Flavivirus,Saint Louis encephalitis virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-06-10
2869,Unassigned,Flaviviridae,,Flavivirus,Sal Vieja virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-06-11
2870,Unassigned,Flaviviridae,,Flavivirus,San Perlita virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-06-12
2871,Unassigned,Flaviviridae,,Flavivirus,Saumarez Reef virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-06-13
2872,Unassigned,Flaviviridae,,Flavivirus,Sepik virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-06-14
2873,Unassigned,Flaviviridae,,Flavivirus,Tembusu virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-06-15
2874,Unassigned,Flaviviridae,,Flavivirus,Tick-borne encephalitis virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-06-16
2875,Unassigned,Flaviviridae,,Flavivirus,Tyuleniy virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-06-17
2876,Unassigned,Flaviviridae,,Flavivirus,Uganda S virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-06-18
2877,Unassigned,Flaviviridae,,Flavivirus,Usutu virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-06-19
2878,Unassigned,Flaviviridae,,Flavivirus,Wesselsbron virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-06-20
2879,Unassigned,Flaviviridae,,Flavivirus,West Nile virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-06-21
2880,Unassigned,Flaviviridae,,Flavivirus,Yaounde virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-06-22
2881,Unassigned,Flaviviridae,,Flavivirus,Yellow fever virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-06-23
2882,Unassigned,Flaviviridae,,Flavivirus,Yokose virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-06-24
2883,Unassigned,Flaviviridae,,Flavivirus,Zika virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-06-25
2884,Unassigned,Flaviviridae,,Hepacivirus,Hepacivirus A,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-06-26
2885,Unassigned,Flaviviridae,,Hepacivirus,Hepacivirus B,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-06-27
2886,Unassigned,Flaviviridae,,Hepacivirus,Hepacivirus C,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-06-28
2887,Unassigned,Flaviviridae,,Hepacivirus,Hepacivirus D,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-06-29
2888,Unassigned,Flaviviridae,,Hepacivirus,Hepacivirus E,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-06-30
2889,Unassigned,Flaviviridae,,Hepacivirus,Hepacivirus F,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-01
2890,Unassigned,Flaviviridae,,Hepacivirus,Hepacivirus G,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-02
2891,Unassigned,Flaviviridae,,Hepacivirus,Hepacivirus H,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-03
2892,Unassigned,Flaviviridae,,Hepacivirus,Hepacivirus I,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-04
2893,Unassigned,Flaviviridae,,Hepacivirus,Hepacivirus J,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-05
2894,Unassigned,Flaviviridae,,Hepacivirus,Hepacivirus K,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-06
2895,Unassigned,Flaviviridae,,Hepacivirus,Hepacivirus L,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-07
2896,Unassigned,Flaviviridae,,Hepacivirus,Hepacivirus M,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-08
2897,Unassigned,Flaviviridae,,Hepacivirus,Hepacivirus N,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-09
2898,Unassigned,Flaviviridae,,Pegivirus,Pegivirus A,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-10
2899,Unassigned,Flaviviridae,,Pegivirus,Pegivirus B,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-11
2900,Unassigned,Flaviviridae,,Pegivirus,Pegivirus C,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-12
2901,Unassigned,Flaviviridae,,Pegivirus,Pegivirus D,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-13
2902,Unassigned,Flaviviridae,,Pegivirus,Pegivirus E,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-14
2903,Unassigned,Flaviviridae,,Pegivirus,Pegivirus F,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-15
2904,Unassigned,Flaviviridae,,Pegivirus,Pegivirus G,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-16
2905,Unassigned,Flaviviridae,,Pegivirus,Pegivirus H,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-17
2906,Unassigned,Flaviviridae,,Pegivirus,Pegivirus I,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-18
2907,Unassigned,Flaviviridae,,Pegivirus,Pegivirus J,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-19
2908,Unassigned,Flaviviridae,,Pegivirus,Pegivirus K,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-20
2909,Unassigned,Flaviviridae,,Pestivirus,Pestivirus A,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-21
2910,Unassigned,Flaviviridae,,Pestivirus,Pestivirus B,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-22
2911,Unassigned,Flaviviridae,,Pestivirus,Pestivirus C,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-23
2912,Unassigned,Flaviviridae,,Pestivirus,Pestivirus D,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-24
2913,Unassigned,Flaviviridae,,Pestivirus,Pestivirus E,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-25
2914,Unassigned,Flaviviridae,,Pestivirus,Pestivirus F,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-26
2915,Unassigned,Flaviviridae,,Pestivirus,Pestivirus G,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-27
2916,Unassigned,Flaviviridae,,Pestivirus,Pestivirus H,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-28
2917,Unassigned,Flaviviridae,,Pestivirus,Pestivirus I,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-29
2918,Unassigned,Flaviviridae,,Pestivirus,Pestivirus J,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-30
2919,Unassigned,Flaviviridae,,Pestivirus,Pestivirus K,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2000-07-31
2920,Unassigned,Fuselloviridae,,Alphafusellovirus,Sulfolobus spindle-shaped virus 1,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-01
2921,Unassigned,Fuselloviridae,,Alphafusellovirus,Sulfolobus spindle-shaped virus 2,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-02
2922,Unassigned,Fuselloviridae,,Alphafusellovirus,Sulfolobus spindle-shaped virus 4,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-03
2923,Unassigned,Fuselloviridae,,Alphafusellovirus,Sulfolobus spindle-shaped virus 5,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-04
2924,Unassigned,Fuselloviridae,,Alphafusellovirus,Sulfolobus spindle-shaped virus 7,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-05
2925,Unassigned,Fuselloviridae,,Alphafusellovirus,Sulfolobus spindle-shaped virus 8,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-06
2926,Unassigned,Fuselloviridae,,Alphafusellovirus,Sulfolobus spindle-shaped virus 9,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-07
2927,Unassigned,Fuselloviridae,,Betafusellovirus,Acidianus spindle-shaped virus 1,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-08
2928,Unassigned,Fuselloviridae,,Betafusellovirus,Sulfolobus spindle-shaped virus 6,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-09
2929,Unassigned,Geminiviridae,,Becurtovirus,Beet curly top Iran virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-10
2930,Unassigned,Geminiviridae,,Becurtovirus,Spinach curly top Arizona virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-11
2931,Unassigned,Geminiviridae,,Begomovirus,Abutilon golden mosaic virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-12
2932,Unassigned,Geminiviridae,,Begomovirus,Abutilon mosaic Bolivia virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-13
2933,Unassigned,Geminiviridae,,Begomovirus,Abutilon mosaic Brazil virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-14
2934,Unassigned,Geminiviridae,,Begomovirus,Abutilon mosaic virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-15
2935,Unassigned,Geminiviridae,,Begomovirus,African cassava mosaic virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-16
2936,Unassigned,Geminiviridae,,Begomovirus,Ageratum enation virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-17
2937,Unassigned,Geminiviridae,,Begomovirus,Ageratum leaf curl virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-18
2938,Unassigned,Geminiviridae,,Begomovirus,Ageratum yellow vein Hualian virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-19
2939,Unassigned,Geminiviridae,,Begomovirus,Ageratum yellow vein Sri Lanka virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-20
2940,Unassigned,Geminiviridae,,Begomovirus,Ageratum yellow vein virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-21
2941,Unassigned,Geminiviridae,,Begomovirus,Allamanda leaf curl virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-22
2942,Unassigned,Geminiviridae,,Begomovirus,Allamanda leaf mottle distortion virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-23
2943,Unassigned,Geminiviridae,,Begomovirus,Alternanthera yellow vein virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-24
2944,Unassigned,Geminiviridae,,Begomovirus,Andrographis yellow vein leaf curl virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-25
2945,Unassigned,Geminiviridae,,Begomovirus,Asystasia mosaic Madagascar virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-26
2946,Unassigned,Geminiviridae,,Begomovirus,Bean calico mosaic virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-27
2947,Unassigned,Geminiviridae,,Begomovirus,Bean chlorosis virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-28
2948,Unassigned,Geminiviridae,,Begomovirus,Bean dwarf mosaic virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-29
2949,Unassigned,Geminiviridae,,Begomovirus,Bean golden mosaic virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-30
2950,Unassigned,Geminiviridae,,Begomovirus,Bean golden yellow mosaic virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-08-31
2951,Unassigned,Geminiviridae,,Begomovirus,Bean white chlorosis mosaic virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-09-01
2952,Unassigned,Geminiviridae,,Begomovirus,Bean yellow mosaic Mexico virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-09-02
2953,Unassigned,Geminiviridae,,Begomovirus,Bhendi yellow vein Bhubhaneswar virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-09-03
2954,Unassigned,Geminiviridae,,Begomovirus,Bhendi yellow vein Haryana virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-09-04
2955,Unassigned,Geminiviridae,,Begomovirus,Bhendi yellow vein mosaic virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-09-05
2956,Unassigned,Geminiviridae,,Begomovirus,Blainvillea yellow spot virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-09-06
2957,Unassigned,Geminiviridae,,Begomovirus,Blechum interveinal chlorosis virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-09-07
2958,Unassigned,Geminiviridae,,Begomovirus,Boerhavia yellow spot virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-09-08
2959,Unassigned,Geminiviridae,,Begomovirus,Cabbage leaf curl Jamaica virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-09-09
2960,Unassigned,Geminiviridae,,Begomovirus,Cabbage leaf curl virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-09-10
2961,Unassigned,Geminiviridae,,Begomovirus,Capraria yellow spot virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-09-11
2962,Unassigned,Geminiviridae,,Begomovirus,Cassava mosaic Madagascar virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-09-12
2963,Unassigned,Geminiviridae,,Begomovirus,Catharanthus yellow mosaic virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-09-13
2964,Unassigned,Geminiviridae,,Begomovirus,Centrosema yellow spot virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-09-14
2965,Unassigned,Geminiviridae,,Begomovirus,Chayote yellow mosaic virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-09-15
2966,Unassigned,Geminiviridae,,Begomovirus,Chenopodium leaf curl virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-09-16
2967,Unassigned,Geminiviridae,,Begomovirus,Chilli leaf curl India virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-09-17
2968,Unassigned,Geminiviridae,,Begomovirus,Chilli leaf curl Kanpur virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-09-18
2969,Unassigned,Geminiviridae,,Begomovirus,Chilli leaf curl Vellanad virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-09-19
2970,Unassigned,Geminiviridae,,Begomovirus,Chilli leaf curl virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-09-20
2971,Unassigned,Geminiviridae,,Begomovirus,Chino del tomate Amazonas virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-09-21
2972,Unassigned,Geminiviridae,,Begomovirus,Chino del tomate virus,ssDNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2000-09-22
